VFID,RAgas,DECgas,COreference,alphaCO,Mmol,Mmol_err_up,Mmol_err_down,r21,err_r21,tdep,tdep_err_up,tdep_err_down,HIreference,MHI,MHI_err_up,MHI_err_down,MH2_to_MHI,MH2_to_MHI_err_up,MH2_to_MHI_err_down,H2def,errH2def,HIdef,errHIdef,Separation,MH2,MH2_err_up,MH2_err_down,Mgas
VFID4253,185.3865,14.606166666666669,Boselli+2014,,2102817465.0,-1.0,-1.0,,,3826498746.56057,-1.0,-1.0,Boselli+2014,9.095310618924934,7.586933090408367,7.586933090408367,1.688460699500622,-1.0,-1.0,-0.3543994157580314,-1.0,0.0095137010837085,0.0134712154737131,0.0,9.32280157540442,0.9788666100858476,0.9788666100858476,9.524814311173904
VFID4254,238.55808333333331,14.60125,This work,4.3,326936021.9520069,14652211.245597797,14652211.245597797,0.534458344969882,0.0380497569958892,461809405.6968187,213675806.48209304,213675806.48209304,deVaucouleurs1991,9.29657169265852,8.279865999155666,8.279865999155666,0.1651547547164264,0.017531365389322,0.017531365389322,0.5673393856762559,0.0194636689271823,-0.2623075452220913,0.0417906010888034,0.0,8.514462773970132,0.9331132335565773,0.9331132335565773,9.362955304420446
VFID4255,185.42699999999996,14.598305555555555,Boselli+2014,,2851125164.9999995,-1.0,-1.0,,,5432707003.903981,-1.0,-1.0,Boselli+2014,9.347426919514529,6.87520253088488,6.87520253088488,1.2811186804282215,-1.0,-1.0,-0.1950141237015259,-1.0,0.4081574004941135,0.0014640635307801,0.0,9.455016283347915,0.987021340484757,0.987021340484757,9.705574800544909
VFID4256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4261,188.2815,14.574944444444444,Boselli+2014,,32739121.63231917,-1.0,-1.0,,,4217615876.566214,-1.0,-1.0,Boselli+2014,7.429702969517754,,,,,,0.9430351362306402,-1.0,1.5345735658336856,-1.0,0.0,,,,
VFID4262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4276,235.84987500000005,14.435805555555556,This work,4.3,156637278.4270744,-1.0,-1.0,-1000.0,-1000.0,2785448470.7140036,-1.0,-1.0,Springob2005,9.46489757590304,8.576567915808381,8.576567915808381,0.0537028770209267,-1.0,-1.0,0.2146070309889847,-1.0,-0.3146858663126242,0.0561635629605997,0.0,8.194895128657402,0.9771575419769146,0.9771575419769146,9.487615741749464
VFID4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4282,187.99675,14.420416666666666,Boselli+2014,,8954809500.0,1076428185.0,1076428185.0,,,3327027199.1040373,1583488721.4258792,1583488721.4258792,Boselli+2014,9.297702834712561,6.9477531980334915,6.9477531980334915,4.511838196749956,0.5427276322980958,0.5427276322980958,-0.2627541916800577,0.0522051106626704,0.6443381061378641,0.0019401471700145,0.0,9.952056351326446,1.000061614980798,1.000061614980798,10.038999294829466
VFID4283,184.70679166666665,14.4165,Boselli+2014,,12238138500.0,1471125600.0,1471125600.0,,,2441829655.4419775,1162182547.1560402,1162182547.1560402,Boselli+2014,9.720582488781092,6.87520253088488,6.87520253088488,2.3288036604010163,0.2799612284740569,0.2799612284740569,-0.7872132041877169,0.0522057934110331,-0.0972381687724492,0.0006200180792908,0.0,10.087715363834105,1.005910334010993,1.005910334010993,10.242870669122787
VFID4284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4311,194.8630833333333,14.171055555555554,Boselli+2014,,38589323.62851864,-1.0,-1.0,,,249153599.9634002,-1.0,-1.0,Boselli+2014,9.205247163130755,6.9477531980334915,6.9477531980334915,0.0240558110261294,-1.0,-1.0,1.9246349930723057,-1.0,0.2937334272105456,0.0024004371873904,0.0,7.5864671665740815,0.9645222396812957,0.9645222396812957,9.215570789458232
VFID4312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4341,187.25012499999997,13.978583333333331,Boselli+2014,,895784400.0,144714765.7512116,144714765.7512116,,,4701143358.953664,2294305414.2884746,2294305414.2884746,Boselli+2014,7.429702969517754,,,33.30431652626751,-2.0,-2.0,0.4454986646689001,0.0701606594350972,1.8182976208235464,-1.0,0.0,8.95220349497749,0.9531569026943416,0.9531569026943416,8.965051740452374
VFID4342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4382,191.93983333333333,13.762805555555556,Boselli+2014,,2387848050.0,287033355.0,287033355.0,,,4655932625.335279,2215976329.1559,2215976329.1559,Boselli+2014,8.75601612316567,6.678907885740911,6.678907885740911,4.187844659800503,0.5046233265604895,0.5046233265604895,-0.3691045274901121,0.0522047465284389,0.6585281968429726,0.0036364370494291,0.0,9.378006687136502,0.9743979253791213,0.9743979253791213,9.471003086645275
VFID4383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4404,187.50904166666663,13.636444444444445,Boselli+2014,,26080924.135596264,-1.0,-1.0,,,306424139.9747542,-1.0,-1.0,Boselli+2014,6.873400468750467,,,,,,1.9570791837874513,-1.0,2.282040121590833,-1.0,0.0,,,,
VFID4405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4407,151.0936417,13.6213194,AMIGA,,691830970.9189363,86478871.36486703,86478871.36486703,,,707945784.3841376,337817696.9964707,337817696.9964707,AMIGA,8.89173264056656,8.394510248451972,8.274510248451973,0.8877023292551367,-1.0,-1.0,0.0960021596463889,0.0542868102379064,0.1101181723974935,0.1382171453835724,0.0,8.84,0.962680819995672,0.9625047196243092,9.167666152268986
VFID4408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4444,187.45362499999996,13.42936111111111,Boselli+2014,,18801354.831905607,-1.0,-1.0,,,366597201.8712598,-1.0,-1.0,Boselli+2014,7.429702969517754,,,,,,2.0749130138497307,-1.0,1.836097620823546,-1.0,0.0,,,,
VFID4445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4450,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4470,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4473,190.71820833333328,13.257472222222225,Boselli+2014,,58251106.20172309,-1.0,-1.0,,,113580604.85736217,-1.0,-1.0,Boselli+2014,9.112563446679484,6.78805235516598,6.78805235516598,0.0449511420859118,-1.0,-1.0,1.2840979825192758,-1.0,0.235089359004613,0.0020571843879627,0.0,7.765304177127113,0.9605497064078266,0.9605497064078266,9.131659431654278
VFID4474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4480,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4493,187.26254166666664,13.18375,Boselli+2014,,14515445.633405196,-1.0,-1.0,,,428381170.8247971,-1.0,-1.0,Boselli+2014,6.692944404292335,,,,,,1.9523717861574443,-1.0,2.444696186048965,-1.0,0.0,,,,
VFID4494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4507,190.98574999999997,13.126666666666669,Boselli+2014,,4776303000.0,574157745.0,574157745.0,,,2339332044.285968,1113399885.17432,1113399885.17432,Boselli+2014,9.537874525135221,6.87520253088488,6.87520253088488,1.384258964557208,0.1664285139941367,0.1664285139941367,-0.5891897102031436,0.0522063906740243,-0.0939685029541657,0.0009443050604735,0.0,9.679091869849533,0.9880417059757551,0.9880417059757551,9.915227949345295
VFID4508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4510,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4521,186.91870833333329,13.078944444444444,Boselli+2014,,422098950.0,89617611.46496816,89617611.46496816,,,2920211264.023636,1480847322.4308138,1480847322.4308138,Boselli+2014,6.873400468750467,,,56.49549303419281,-2.0,-2.0,0.6102878878278553,0.0922068963701171,2.1271801215908335,-1.0,0.0,8.625414271818533,0.9365400242689914,0.9365400242689914,8.633034271229755
VFID4522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4538,183.82004166666664,13.023972222222223,Boselli+2014,,2254455000.0,-1.0,-1.0,,,15241986442.8733,-1.0,-1.0,Boselli+2014,9.441479282414898,6.788052355165979,6.788052355165979,0.8157597789061247,-1.0,-1.0,-0.6762394113571535,-1.0,0.1660335232691991,0.0009646224918877,0.0,9.353041571003542,0.9867958242619465,0.9867958242619465,9.700537674179094
VFID4539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4540,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4551,189.9500833333333,12.973916666666668,Boselli+2014,,8723397.649327837,-1.0,-1.0,,,64667440.16387075,-1.0,-1.0,Boselli+2014,7.248783193697473,6.708291663426121,6.708291663426121,0.4919290572472535,-1.0,-1.0,1.8333164897416216,-1.0,0.9383373966438286,0.1251102180559752,0.0,6.9406856699047665,0.8707216162381999,0.8707216162381999,7.42253136617825
VFID4552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4560,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4570,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFID4575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
