id,log(bayes.dust.mass),log(bayes.dust.mass_err),log(best.dust.mass),log(bayes.gas.mass),log(bayes.gas.mass_err),log(best.gas.mass),log(best.gas.mass_err),bayes.sfh.sfr,best.reduced_chi_square
b'VFID5676',6.913856718688494,0.02171472409516259,6.905246154966015,8.773856718688494,0.2210690598942535,8.765246154966015,0.22,0.09738364053841067,1.0850468808103024
b'VFID5713',7.138751788038716,0.3181418759426649,6.757031396705193,8.998751788038716,0.3868000170996868,8.617031396705192,0.22,0.44900848258614723,2.8939881569077377
b'VFID5743',6.490837015268666,0.027356025597315207,6.492004152735549,8.350837015268667,0.22169427628263425,8.35200415273555,0.22,0.021138659329243546,3.325969709620835
b'VFID5759',6.784625975265501,0.02171472409516259,6.788773080837213,8.644625975265502,0.2210690598942535,8.648773080837213,0.22,0.32158242661033515,2.8116949536186704
b'VFID5776',6.120907122899058,0.023999144204830895,6.128042869918001,7.980907122899058,0.22130512629074878,7.988042869918002,0.22,0.1283356601426066,1.865198197618772
b'VFID5842',7.236734622243991,0.021714724095162587,7.236380803956829,9.096734622243991,0.2210690598942535,9.096380803956828,0.22,0.034210662446801175,6.08998673472219
b'VFID5846',6.691655843226662,0.223309365180571,6.2054478048515715,8.551655843226662,0.3134757926496871,8.065447804851571,0.22,0.5403557568522581,3.9596558066498644
b'VFID5852',7.108265710245049,0.02171472409516259,7.10868934828634,8.96826571024505,0.2210690598942535,8.96868934828634,0.22,0.004409932824579388,2.067327773638478
b'VFID5855',6.4373225137016306,0.02171472409516259,6.436519898109561,8.29732251370163,0.2210690598942535,8.29651989810956,0.22,0.07720243475873116,2.502798157665316
b'VFID5889',7.3814527808831905,0.021714724095162587,7.388812812601491,9.24145278088319,0.2210690598942535,9.248812812601491,0.22,0.6533929390659995,3.8050222731213013
b'VFID5905',7.4688439901539585,0.02171472409516259,7.468951957592541,9.328843990153958,0.2210690598942535,9.32895195759254,0.22,0.22158520159835393,5.13022790077824
b'VFID5960',7.663595078313454,0.09382642135232427,7.699562688347264,9.523595078313454,0.23917231726055566,9.559562688347263,0.22,2.248227524539212,5.16172526565859
b'VFID5962',5.8756434289535395,0.024330293438753453,5.874124611418874,7.73564342895354,0.2213412821387277,7.734124611418874,0.22,0.14572904264390876,2.6475299415722326
b'VFID5964',6.439674764110744,0.06991012150697888,6.438697318532786,8.299674764110744,0.23084069201317292,8.298697318532787,0.22,0.7299228965413128,4.120415774818129
b'VFID5988',6.680562847728403,0.02171472409516259,6.680789489084566,8.540562847728403,0.2210690598942535,8.540789489084565,0.22,0.7345801493502649,2.693554142643135
b'VFID5992',7.061857824029458,0.36623926705254717,6.793015331908261,8.921857824029457,0.42723670339893194,8.65301533190826,0.22,1.0745031039853974,6.530395486681149
b'VFID5995',6.517244614387432,0.02171472409516259,6.516972610857998,8.377244614387433,0.2210690598942535,8.376972610857997,0.22,0.0463097877230576,7.412541073752823
b'VFID6023',7.50654595477257,0.050391795925065604,7.519728751196194,9.36654595477257,0.22569743706243864,9.379728751196193,0.22,0.35557666429061696,4.412696549305534
b'VFID6028',6.61517663557103,0.02171472409516259,6.615616992752629,8.47517663557103,0.2210690598942535,8.475616992752629,0.22,0.14446975060703376,5.257638349916357
b'VFID6048',5.764820657877045,0.08201267023828303,5.809045858537965,7.624820657877045,0.23478943349225354,7.669045858537966,0.22,0.06725701162822191,3.470258931348076
b'VFID6056',7.470059524824846,0.10717275407268105,7.503089486417555,9.330059524824845,0.24471616051156772,9.363089486417556,0.22,0.2632196295748675,5.0771773159642635
b'VFID6060',6.842900644801159,0.02171472409516259,6.8552739016309046,8.70290064480116,0.2210690598942535,8.715273901630905,0.22,0.8133237441987807,1.0081114039750267
b'VFID6091',6.612258687805251,0.3601366749934954,6.311699966579769,8.472258687805251,0.4220170905015228,8.17169996657977,0.22,0.09411874423289636,4.511643213798923
b'VFID6093',7.320759445514087,0.02171472409516259,7.322787335554014,9.180759445514086,0.2210690598942535,9.182787335554014,0.22,0.1218288170480047,1.3986621091218274
b'VFID6098',6.195935907248048,0.02171472409516259,6.193385605140494,8.055935907248047,0.2210690598942535,8.053385605140495,0.22,0.3498554284828312,1.2835904568509848
b'VFID6179',6.89427086838448,0.02171472409516259,6.892639886902319,8.75427086838448,0.2210690598942535,8.752639886902319,0.22,0.3218352936345751,1.8380676859915461
b'VFID6182',7.3350849076558875,0.02171472409516259,7.335569166548974,9.195084907655888,0.2210690598942535,9.195569166548974,0.22,0.8153523813626162,4.862845213242005
b'VFID6185',6.529779469310655,0.02171472409516259,6.528859570344587,8.389779469310655,0.2210690598942535,8.388859570344588,0.22,0.012521362353388448,8.648697135303507
b'VFID6247',6.28835728383794,0.13315683969338074,6.205359517839865,8.14835728383794,0.2571589857600327,8.065359517839864,0.22,0.3710362012107624,2.0474860976806335
b'VFID6306',6.862322858577099,0.021714724095162587,6.858277806182975,8.7223228585771,0.2210690598942535,8.718277806182975,0.22,0.5574500302825928,2.371856368069828
b'VFID6380',6.229249402025253,0.1404891670880922,6.131680676512701,8.089249402025253,0.26103104426314105,7.9916806765127015,0.22,0.4168932269170126,2.2007817465101605
b'VFID6456',6.425748680691554,0.02171472409516259,6.42575120897258,8.285748680691555,0.2210690598942535,8.285751208972579,0.22,0.0005900664457024819,5.892561753180812
b'VFID6480',6.981697911611921,0.02171472409516259,6.97922796629678,8.84169791161192,0.2210690598942535,8.83922796629678,0.22,0.073979425496807,5.953391357916404
b'VFID6643',6.292905279843557,0.035172834470494976,6.287801477695036,8.152905279843557,0.2227939143798341,8.147801477695037,0.22,0.40757111799194906,4.005520259865596
b'VFID6645',8.170762409055788,0.024390487623630785,8.167842609091897,10.030762409055788,0.22134790689436953,10.027842609091897,0.22,1.9715618606453924,5.087413376167758
b'VFID6673',7.405039734974451,0.14568875436467194,7.303660000077346,9.26503973497445,0.26386589993466325,9.163660000077346,0.22,1.6946524807763652,1.7138494798140507
b'VFID6708',6.626385849138084,0.021714724095162594,6.626556630109864,8.486385849138085,0.2210690598942535,8.486556630109863,0.22,0.10971100660197712,5.577481439801369
b'VFID6759',7.754314482084261,0.03854910784725885,7.750160214564559,9.61431448208426,0.22335181601191334,9.610160214564559,0.22,4.172553984125303,1.134658824712993
b'VFID6761',7.446041392410856,0.02171472409516259,7.456842950714075,9.306041392410856,0.2210690598942535,9.316842950714076,0.22,0.5784512915366624,2.1716880146219553
