id,log(bayes.dust.mass),log(bayes.dust.mass_err),log(best.dust.mass),log(bayes.gas.mass),log(bayes.gas.mass_err),log(best.gas.mass),log(best.gas.mass_err),bayes.sfh.sfr,best.reduced_chi_square
VFID4961,7.213178585036955,0.361364596838176,6.8879966133136845,9.073178585036954,0.42306544629408993,8.747996613313685,0.22,0.1899750761193256,6.664976537306675
VFID4962,8.25002768600553,0.02171472409516259,8.25049385827462,10.11002768600553,0.2210690598942535,10.11049385827462,0.22,0.0541463086726236,3.5276348921740284
VFID5030,6.7667547904114995,0.36021293640966395,6.598813669919694,8.6267547904115,0.4220821715695566,8.458813669919694,0.22,0.5454486123507782,0.5713258832773908
VFID5154,6.8143536550501,0.2990516722012532,6.479933559715289,8.6743536550501,0.3712571920466536,8.33993355971529,0.22,0.484117248183619,0.1979030099676456
VFID5176,7.191659578834939,0.191325144372246,7.328585805079766,9.051659578834938,0.29155670266529765,9.188585805079766,0.22,1.062774073607118,0.7016419446449187
VFID5194,6.391186081471886,0.09827607660776831,6.355600673763531,8.251186081471886,0.24095266596038306,8.21560067376353,0.22,0.021011773510784,1.77234789157091
VFID5222,6.31226772055011,0.26423234107276333,6.450013328012801,8.17226772055011,0.343829507268927,8.3100133280128,0.22,0.0133716907963432,3.930561331807163
VFID5223,7.287313510296506,0.09721534577150633,7.362421676913382,9.147313510296506,0.24052198122723323,9.222421676913381,0.22,0.2641428023974829,2.125816722691734
VFID5236,7.363090184153778,0.2218011097712816,7.4675926371186065,9.223090184153778,0.3124031566674257,9.327592637118606,0.22,0.0101767670146975,6.855902733786709
VFID5241,6.540465953144142,0.2745252896145344,6.493485195386131,8.400465953144142,0.3518012715126879,8.353485195386131,0.22,0.4234994364024207,4.116982149664086
VFID5244,6.5996133472922525,0.35409858682914597,6.471515699569274,8.459613347292253,0.41687625165557013,8.331515699569273,0.22,0.2853271032647254,4.222207553391364
VFID5257,6.71267957716414,0.23560447004594576,6.890878191171129,8.57267957716414,0.3223499128363942,8.750878191171129,0.22,0.1919175918449329,0.9552922396349648
VFID5276,6.508224895485904,0.38651500214148465,6.1957940948774475,8.368224895485904,0.44474020155640515,8.055794094877447,0.22,0.0044916917264106,3.239981268653021
VFID5292,7.149072929517064,0.18648103133427113,7.02414221568904,9.009072929517064,0.2884010663078301,8.88414221568904,0.22,0.0772188314774874,2.2659996107670324
VFID5324,7.023786024403815,0.25265155723239974,7.221525173304747,8.883786024403815,0.33501165557627477,9.081525173304748,0.22,0.8116312491760628,0.6467872414857465
VFID5405,5.737465114534064,0.29916956772907993,5.754116116686123,7.597465114534065,0.3713521647374693,7.614116116686123,0.22,0.0371147338694333,0.3077876254801618
VFID5429,6.990444329760673,0.26052662642044816,7.169828033488905,8.850444329760673,0.34098991638173076,9.029828033488904,0.22,0.2928733577468323,0.9531488759169372
VFID5432,5.973094080555643,0.21612040174773256,6.064478097625659,7.833094080555643,0.3083958949979739,7.924478097625659,0.22,0.1185040564859315,0.1479642667135303
VFID5436,5.407648085017699,0.3288342921715402,5.441056988157905,7.267648085017699,0.3956412411616841,7.301056988157906,0.22,0.0171492638444382,0.2252262890953388
VFID5477,6.916822245478519,0.30264229198109227,7.147941213115014,8.776822245478519,0.37415552501008015,9.007941213115014,0.22,0.2845524868780366,1.17841641119561
VFID5508,6.6311408988520775,0.40819229460949813,6.344518890078629,8.491140898852077,0.4637035145203962,8.20451889007863,0.22,0.0032538501010468,3.897960160469199
VFID5526,5.780981917955117,0.3064798290453565,5.377739301748393,7.640981917955117,0.3772663324651047,7.237739301748394,0.22,0.0443194552042794,4.425906024367232
VFID5532,6.824380088868559,0.2797761782176897,6.865451705570772,8.68438008886856,0.3559139079863225,8.725451705570771,0.22,0.4233641875669434,3.0307945458633347
VFID5544,6.151651775428731,0.37660415868790553,5.929539160179112,8.011651775428732,0.4361544363422492,7.789539160179112,0.22,0.1105451105641877,0.1269857401002302
VFID5546,5.959901500075424,0.33576674819134006,5.841971946817681,7.819901500075424,0.40142161026903717,7.7019719468176815,0.22,0.0677836333273906,5.063146832419978
VFID5573,7.277195287515919,0.12098159156133599,7.353441935482672,9.137195287515919,0.25107079777766655,9.213441935482672,0.22,0.0834524637815428,2.1748256331128735
VFID5582,6.481746638966885,0.37147604885425434,6.696827706197532,8.341746638966885,0.4317342410237673,8.556827706197533,0.22,0.0272449888463097,4.67147747079994
VFID5625,5.789747185030261,0.06549724254847099,5.809271188472228,7.649747185030261,0.229542782028652,7.669271188472228,0.22,0.0259331978378985,0.1626200927831959
VFID5627,6.564045308407516,0.07162153912970337,6.561713228154492,8.424045308407516,0.23136474421853392,8.421713228154491,0.22,0.058211687105468,0.794279979455083
VFID5632,5.730559279819207,0.3377999436108709,5.338498147722171,7.590559279819208,0.40312380468474884,7.198498147722171,0.22,0.0514677001967038,0.3929081717965877
VFID5637,5.706829040015075,0.1460965755136037,5.5865058496394235,7.566829040015075,0.2640912898540997,7.446505849639424,0.22,0.1229440239743113,0.1243916445337475
